num,x,y,z,qx,qy,qz,qw
1011,21.367633146931478,10.429375484876717,8.001310398691365,0.9918742840652255,0.12134477464988307,0.006274881320565096,0.03770246861517413
1012,21.500847262842093,10.487442906504644,8.01923854085069,0.9897486276565637,0.13724402722485482,-0.004117799420779364,0.03930362287349762
1013,21.64684811109317,10.5239473026611,8.0390353893877,0.9895661553387896,0.13696549554577708,-0.006867936207103714,0.04418267409473439
1014,21.799633316771878,10.524581139566267,7.989679773044163,0.9918723267279768,0.11791157063409022,-0.001375657573237862,0.04779389655670248
1015,21.994258974635144,10.587394050187621,8.004373365681074,0.9937213772995699,0.10260218100142136,0.006506972283605959,0.04413928027616469
1016,22.156732408549356,10.658353971134462,8.025466494958115,0.9942040416081099,0.09870138461226305,0.001945876452351433,0.04257433370651643
1017,22.347171393277126,10.664977037872895,7.996639561572249,0.99523449467221,0.0889253693729958,-0.0018013025700251775,0.03996666868126924
1018,22.547595957057293,10.72679592934934,7.983123995132521,0.9945209968184612,0.0969600700511814,-0.00018070400498644676,0.03907299641628154
1019,22.703468636527074,10.791881040913115,7.973264915989973,0.9921084027819221,0.11774432027038777,0.004990766963940231,0.04280519149214684
1020,22.850791106621287,10.809483850293523,7.973939377922652,0.9910123967923314,0.12483989637986692,0.009236805047614908,0.04716048248581679
1021,23.056883304927425,10.88000171676935,7.972885079284175,0.9885368904958055,0.14306348079267966,-4.344032420554703e-05,0.048245773963162444
1022,23.180842118312597,10.94898064011154,8.001436946116119,0.9856863778960134,0.16156837700203303,-0.006422846361250639,0.0477155218748156
1023,23.29000856035987,10.965328585985045,7.981438698781141,0.9867914421974876,0.15404232688323877,-0.004074465076201147,0.04997008973919131
1024,23.465134227616296,11.043599104345894,7.972615055654018,0.9895171505879796,0.13434346146865592,0.000308145855068682,0.05298630105034259
1025,23.667139302105717,11.110866263690385,7.9751830494151426,0.9909678251482835,0.11894620591989463,-0.01063592314502338,0.06100366183268221
1026,23.834982005598764,11.128761176761328,7.970337313408446,0.9922620167106201,0.10243154364462481,-0.021549123167975,0.0667795204433508
1027,24.077689088063774,11.179955773202426,7.9572468172573645,0.9925225033325974,0.10243862632404326,-0.022434857750410382,0.06246667409872206
1028,24.219429447017323,11.230810356220664,7.950978186779656,0.990858507732465,0.12149550445239453,-0.01603788765686559,0.05640076428166936
1029,24.388087045424005,11.258635580484073,7.933777210312779,0.9898959814966888,0.13061546444560876,-0.00874000196564067,0.05448998651133875
1030,24.57513599079851,11.312502329179702,7.918813830188876,0.9877343639784699,0.14634247012011675,-0.020528579010039898,0.05043099343676213
